,Unnamed: 0,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi
560,560,Chí Linh,2023-10-02,0,0,0,3,0,0,3
561,561,Chí Linh,2023-10-03,0,0,3,2,0,0,3
562,562,Chí Linh,2023-10-04,0,0,3,3,0,0,3
563,563,Chí Linh,2023-10-05,0,0,3,5,0,0,5
564,564,Chí Linh,2023-10-06,0,0,3,3,0,0,3
565,565,Chí Linh,2023-10-07,0,0,2,0,0,0,2
566,566,Chí Linh,2023-10-08,0,0,2,1,0,0,2
567,567,Chí Linh,2023-10-09,0,0,2,0,0,0,2
568,568,Chí Linh,2023-10-10,0,0,2,0,0,0,2
569,569,Chí Linh,2023-10-11,0,0,2,2,0,0,2
570,570,Chí Linh,2023-10-12,0,0,1,1,0,0,1
571,571,Chí Linh,2023-10-13,0,0,2,1,0,0,2
572,572,Chí Linh,2023-10-14,0,0,2,0,0,0,2
573,573,Chí Linh,2023-10-15,0,0,2,1,0,0,2
574,574,Chí Linh,2023-10-16,0,0,3,1,0,0,3
575,575,Chí Linh,2023-10-17,0,0,3,2,0,0,3
576,576,Chí Linh,2023-10-18,0,0,3,0,0,0,3
577,577,Chí Linh,2023-10-19,0,0,2,0,0,0,2
578,578,Chí Linh,2023-10-20,0,0,1,0,0,0,1
